,Stegen_ICR_5_pp1_Nov20_1_01_24960,Stegen_ICR_6_pp2_Nov20_1_01_24949,Stegen_ICR_7_pp1_Nov20_1_01_24969,Stegen_ICR_7_pp2_Nov20_1_01_24970,Stegen_ICR_7_pp3_Nov20_1_01_24952,Stegen_ICR_8_pp1_Nov20_1_01_24966,Stegen_ICR_8_pp2_Nov20_1_01_24959,Stegen_ICR_9_pp1_Nov20_1_01_24951,Stegen_ICR_9_pp2_Nov20_1_01_24946,Stegen_ICR_9_pp3_Nov20_1_01_24955,Stegen_ICR_10_pp2_Nov20_1_01_24965,Stegen_River_at_ICR2p1_Nov20_1_01_24962,Stegen_River_at_ICR2p2_Nov20_1_01_24968,Stegen_River_at_ICR3_Nov20_1_01_24971,Stegen_River_at_ICR6_Nov20_1_01_24958,Stegen_River_at_ICR7_Nov20_1_01_24945,Stegen_River_at_ICR8_Nov20_1_01_24957,Stegen_River_at_ICR9_Nov20_1_01_24956,Stegen_ICR_1_pp1_Nov20_1_01_24967,Stegen_ICR_2_pp1_Nov20_1_01_24953,Stegen_ICR_3_pp1_Nov20_1_01_24944,Stegen_ICR_4_pp1_Nov20_1_01_24961
329.0516854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404081,0,0
329.0878015,5869673.5,0,1643520.1,1643136.3,2380204,1613034.1,1495683.3,2476363.8,2493780.8,2101577.8,0,3583479,2839410,3071939.3,2882953.3,2998991,2321854.3,2565123.8,5502402.5,4471223,4427497,3156788.3
329.1241764,2180209.3,0,0,1621895.3,1983668.6,0,1597578,2330963.5,2338652.5,1878355.1,1135740.8,3311614.5,2774904.5,3158474,2893200.3,2819287,2855367.3,2878986.8,3427786.8,1847228.9,1850354.9,2402108
329.1243906,0,0,1267719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329.1524958,3613303.5,9030353,2795532.5,1890700.6,4945339.5,2979577.3,4234383,6398297.5,7365986.5,4867162.5,2300546.5,2668548.5,2184573.8,2989519.3,2901397.5,7467741.5,5670350,5508624.5,2665425.3,4067777.5,6677242.5,2280258
329.1604769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596866.9,0,0
329.1607004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2354643,0,0,0
329.1969723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3474907.3,0,0,0
329.2332013,1226376.9,1276386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181135,0,0
329.2334389,0,0,0,0,2268110.5,0,1318686,1203818.5,0,0,0,0,0,0,0,0,0,0,5808611.5,0,0,0
329.3730512,1254567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329.6777832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129368.9,0,0
329.8283451,0,0,1272462,0,1527644,1385496.5,1357067.9,1549289,1309938.9,0,1575433.6,1567891.5,1471994,0,3166745,1339509.9,2593396.5,2954902.8,0,0,0,1960146.8
329.828663,1385609.4,1477730.1,0,0,0,0,0,0,0,1811722.5,0,0,0,0,0,0,0,0,0,0,0,0
329.9043895,1890073.9,3852146.5,2753692.8,2554909.8,3951726,3602858.5,4085018,3126777.3,3006979.5,2443550.5,2455321,2195107.5,2305544.3,1332829.1,2205223.8,2117511,2154375.3,1855142,2949756,0,0,1989091.1
329.9046079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241151,0,0
329.9272905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141773,0,0,0,0,0
329.9275011,0,0,0,0,0,0,0,0,0,0,0,1136552.5,0,0,0,0,0,0,0,0,0,0
329.9282935,0,0,0,0,0,0,0,1147134.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330.0306795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342187.3,0
330.1273344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321774.5,0,0,0
330.1277356,0,0,0,0,0,0,0,0,0,0,0,0,1127985.6,0,0,0,0,0,0,0,0,0
330.1633559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129671.5,0,0,0,0,0
330.1922821,0,7949233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330.2287869,0,1340856.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330.2362962,0,0,0,0,0,0,0,0,1170763.4,0,0,0,0,0,0,0,0,0,0,0,0,0
330.6878313,0,0,0,0,0,0,1251373.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330.862868,1385194.4,3294786.5,1952600.9,1795544.9,2261073.5,3458700,2557390.5,1854665.3,1575893,0,0,1423473.4,1515707.1,0,1676262.9,1443681.6,0,1287654.9,0,0,0,1368497.9
330.8631368,0,0,0,0,0,0,0,0,0,2074396.1,4172249.5,0,0,0,0,0,1381750.1,0,0,0,0,0
330.8717238,1605868.3,0,0,0,0,1160718,1400016.3,2076619.1,2418903,0,2280923.3,1514867.3,0,0,2373352.8,2394211.8,1875832.4,0,1205591.6,0,1178576.8,1294003.8
330.8719561,0,0,0,0,0,0,0,0,0,2016030.5,0,0,0,0,0,0,0,2025320.8,0,0,0,0
330.8921496,18038256,1736520.8,15754079,14327519,7019352.5,10282643,8152532,14165712,12581596,8281636,6772191.5,15884152,23899328,25295642,10222829,12825704,6342525.5,7089005,17838940,6561511.5,14464214,18148536
330.9008506,1304050.6,0,0,0,0,0,0,0,0,0,0,0,1532962.3,0,0,0,0,0,0,0,0,0
330.90154,0,0,1470560.6,0,2735962.5,2080661,2608598,0,2217437.5,0,2139617.3,1564793.8,0,0,1834734.8,0,0,0,0,0,0,1452218.3
330.9017882,0,2797130.8,0,2192864.5,0,0,0,2215377.8,0,1595686.4,0,0,0,0,0,0,1371775.9,1195118.8,1606494.5,0,0,0
330.9089366,0,0,0,0,1529948.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1211360.1,0,0,0
330.9102685,1723636.6,0,0,0,0,0,0,3188947.5,3173087.5,2241320.8,1716195,1523067.6,0,0,1766896.5,1669740.5,0,0,0,0,1622875.4,1120444.1
330.91045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701250,1989488.5,0,0,0,0
330.9261331,1950712.1,1429072.1,0,1287653.4,2604384.5,1632922.9,1211098.6,3475159,4277987,0,2409446.3,4258687,3023047,2309407.8,2932467.8,7115888,3717510,5942131.5,2594148,4041453.3,4309215.5,2957503.5
330.9263584,0,0,0,0,0,0,0,0,0,3637293,0,0,0,0,0,0,0,0,0,0,0,0
330.9280184,0,0,0,0,0,0,0,2506455.5,2091747.5,0,1670886.6,1587071.5,1326535.4,0,2098932,0,2342790.5,2936180,1183332.4,1204205.5,0,1128640
330.9282083,1173112.6,0,0,0,0,0,0,0,0,2853933.5,0,0,0,0,0,0,0,0,0,0,0,0
330.989367,0,0,0,0,0,0,0,1165541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331.0094807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472758.4,0
331.0460205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190027.8,0,0,0,0,1776640.3,0
331.0665642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182213.6,0,0
331.0670086,0,0,0,0,0,0,0,0,1376514.3,0,0,1658269.6,1610465.6,1630010.9,1462544.3,0,0,1324176.4,0,0,0,1221854.1
331.067199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799824.6,1680809.4,0,2633092,0,1592326.1,0
331.0822379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177619.4,0,0,0,0,0,0,1204961.5
331.103394,1488159,0,0,0,1139594.5,0,0,1205758.1,1545738.5,0,0,1959333.5,1832168.5,1496641.9,2026263.6,1756057,1529266.5,0,0,1251084,1401103.9,1460966.1
331.103611,0,0,0,0,0,0,0,0,0,1298268.4,0,0,0,0,0,0,0,1646999.8,2490252.3,0,0,0
331.1187301,0,0,0,0,0,0,1303807.4,1143041.5,0,0,0,1217448.9,0,0,0,1582236.5,0,1274778.9,1383567.8,0,1516308.1,0
331.1189773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279670.4,0,0,0,0,0
331.1398732,0,2105726.8,1287568.1,0,0,1665741.1,2653955.5,1893126.1,1536530.6,2254438.3,0,0,1261551.5,0,1163807.1,1667745.4,1241403.6,0,10654613,1736978.4,1522969.8,1814766
331.1496087,1142313.1,3360897,0,0,2376085.5,1206095.4,1290757.3,2438920.3,2620692.8,2126952.8,0,1214639.5,0,1442890.8,0,2843299.5,1778110.1,1608097.1,1441174.9,1478676,2776348.5,0
331.1551767,1244202.3,0,0,0,0,0,0,1594121.5,0,1291882.3,0,0,0,0,1350178.3,0,0,0,0,0,0,0
331.1553603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610146.3,0,0,0,0
331.176377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342108.9,0,0,0
331.1914757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160109.3,0,0,0,0,0,0
331.240455,0,0,0,0,0,0,0,0,0,0,0,1206851.4,0,0,0,0,0,0,0,0,0,0
331.8390223,12508865,94633240,49476636,53327772,78891064,40771440,43293324,18589602,12276656,13058851,15170206,52338760,43089268,41155536,42499504,33670468,33350764,31351854,16692276,22617998,12490200,62766472
331.8913827,0,0,0,0,0,1717629.9,0,0,1200571.9,0,0,0,0,0,0,0,0,0,0,0,0,0
331.8916638,2920140.3,0,2443304.3,2202533.3,0,0,1562004.8,1993133.6,0,0,1319849,2505810,3542398.8,3316185.8,1330618,1538767.4,1370489.9,0,2975807.5,0,1753830.1,2914194
331.8918598,0,0,0,0,0,0,0,0,0,1370161.3,0,0,0,0,0,0,0,0,0,0,0,0
331.9102811,1370960.4,1152295.5,0,0,0,0,0,1587377.8,2183616.3,0,1764524.8,0,0,0,0,0,0,0,0,0,0,0
331.9104852,0,0,0,0,0,0,0,0,0,1631798.4,0,0,0,0,1518269.9,1190227.8,0,1389372.9,0,0,0,0
331.9228916,0,0,0,0,0,0,1191706.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332.1528549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209070.9,0,0,0,0
332.1737448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1494066.6,0
332.2078958,0,11265385,0,0,0,0,0,1304564.9,0,0,0,0,0,0,0,1456025.1,0,0,0,0,0,0
332.3386407,0,2162309.8,1664900,2000383,1822638.9,2328039,0,0,0,0,0,1750196.9,1616084.8,2017840.6,0,0,0,0,0,0,0,2519028
332.3388556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466391.8,0,0,1162645.4,0,0,0,0
332.4414258,0,0,0,0,0,1139839.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332.8273825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315945.4,1241595,0,0,0,0
332.8336549,2114973,1459443.1,1137642.9,0,1748772,1698395.3,2189134.5,4814979.5,4256405,0,4697960,1935651.4,1814069,0,3296897,2532908,4914539,4498684.5,0,1207360,0,1594977.1
332.8338805,0,0,0,0,0,0,0,0,0,5181491.5,0,0,0,0,0,0,0,0,1185814,0,0,0
332.8368889,2772893.8,15375860,10247404,10657892,12595493,7723100,7681871.5,3245700.3,2080405.8,3154996.5,3444584.5,8227108,8271413.5,8955026,7386753.5,5740077,4733292,5087485,3948822.8,3722304.8,0,11187810
332.8371181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2411750,0
332.8410514,0,2457588.8,1759468.5,2057316.9,1645605.8,0,0,0,0,0,0,0,1531190.4,1341842.8,1248642.5,0,1386604.9,0,0,0,0,1439074.8
332.8412376,0,0,0,0,0,0,1210448.1,0,0,0,0,1312549,0,0,0,0,0,0,0,0,0,0
332.8556121,0,1466616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332.888788,1729193.3,0,1773046.5,1250670.5,0,0,0,0,0,0,0,0,2346047.8,2537628,0,0,0,0,0,0,1188851.9,1672045.4
332.8890381,0,0,0,0,1247793.1,1283688.3,0,0,0,0,0,1386799.8,0,0,1575052.9,1157561,0,0,1841698.5,0,0,0
332.9067097,5589933.5,2199043.3,2129146.3,1598834.1,2309429.3,2987116.5,4552541,7882900.5,7670950,9272392,5950327,3954995.8,2678851.3,1520031.6,5244560.5,5589565,6462846,5847307.5,3083046.5,2404941.5,3479288.8,1719409.3
332.9117038,0,0,0,0,0,0,0,0,0,0,0,0,0,1159328.5,0,0,0,0,0,0,0,0
332.9193039,2260400,2076166.1,2123004.8,2365044.8,2441016.3,2279791.3,2798431.8,2901655.3,2431145,2502219.3,1907577.3,1773110.5,1933893.8,1534114,1332755.4,1434176.3,1389697.1,1318414.3,2207017.5,0,1218812.1,2052212
332.9574084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169097.3,0,0,0,0,0,0
333.0043986,0,0,0,0,2122572.3,0,0,1346474.9,0,0,0,2164041.8,1455958.4,1870002.8,1277861.6,0,0,0,0,0,0,1985158.9
333.0046586,0,0,0,1265030.1,0,0,0,0,0,0,0,0,0,0,0,1914708.4,0,1807392.1,0,1534047.4,1256723.3,0
333.025028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211737.3,0,0,0,0,0,0
333.0252307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951768.8,0
333.059099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530729.4,0,0
333.0592864,2481103.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556809.3,0,0,0
333.0616036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1663073.9,0,0,0,0,2240802.5,0
333.0618512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207625.9,0,0,0
333.0827107,0,0,0,0,1164638.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.0829071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219150.6,0,0,0
333.0976124,0,0,0,0,0,0,0,1719744.5,0,0,0,0,0,0,0,0,0,0,0,1530736.4,0,0
333.0979348,0,0,0,0,1402722.5,0,0,0,1636306.8,0,0,1507422.8,1537640.6,0,1972921.9,1351530.4,0,1266739.6,2112338,0,1413420.4,1523099.6
333.0981732,1327320,0,0,0,0,0,0,0,0,1295676.9,0,0,0,0,0,0,0,0,0,0,0,0
333.105625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2857299.8,0,0,0
333.1124803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562389.5,0,0,0
333.1191332,17199068,68730416,22615334,26015902,18106728,24633502,72825736,16074949,12969176,30491778,12211106,0,0,0,0,0,0,0,348423520,41549940,16801586,14782112
333.1344017,1837536,0,0,1208224.6,1229163,0,0,1692617,1723867.4,0,0,2229607,1969263.9,0,2615489.8,1642099,2011064.8,2159419.3,2399066.5,1450615.1,0,2255011.8
333.1345897,0,0,0,0,0,0,0,0,0,1623687,0,0,0,0,0,0,0,0,0,0,0,0
333.134761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354550.3,0
333.1707341,0,0,0,0,0,0,0,1195729.4,0,0,0,0,0,1318483.4,1487305.5,1654651.6,1166786.1,1439043,0,0,0,0
333.1709526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741154.8,0,0,0
333.172459,0,0,0,0,0,0,1136658.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.1727876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2863459.3,0,0,0
333.1735822,0,0,0,0,0,0,0,0,1245156.6,0,0,0,0,0,0,0,0,0,0,0,0,0
333.1738709,0,0,0,0,1507444.4,0,0,1598930.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.2204254,0,1232456.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.8423963,0,0,0,0,0,0,0,1291886.3,0,1770317.3,1447477.4,0,0,0,0,0,0,0,0,0,0,0
333.8500919,1784960.4,0,0,0,0,1133386,1433883.9,4767088,4437381.5,0,4201527,0,0,0,1609054.1,0,0,0,0,0,0,0
333.8503349,0,0,0,0,0,0,0,0,0,5245263.5,0,0,0,0,0,0,1437554.9,1887186.5,0,0,0,0
333.8563451,1158657.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.8565193,0,0,0,0,0,0,0,1761649.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.8723174,0,0,0,0,0,0,0,1570165.4,0,2488661.8,1341499.4,0,0,0,0,0,1831544.6,1492311.1,0,0,0,0
333.90697,0,0,0,0,0,0,0,1552765.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333.9072999,0,0,0,0,0,0,0,0,0,0,1323330.6,0,0,0,0,0,0,0,0,0,0,0
333.9074786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145438.6,0,0,0,0
333.9185407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180941,0,0,0
334.0330057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256743.9,0
334.1192986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316858.8,0,0,0
334.8337083,0,0,0,0,0,0,0,1376090.6,1307508.3,1426535.3,0,0,0,0,0,0,0,0,0,0,0,0
334.8497818,0,0,0,0,0,0,0,0,1495416.1,0,1637123.6,0,0,0,0,0,0,0,0,0,0,0
334.8500785,0,0,0,0,0,0,0,0,0,1553516,0,0,0,0,0,0,0,0,0,0,0,0
334.8541242,0,0,0,0,0,0,0,0,3247737.3,0,0,2245872.8,1426119.3,0,2724415.3,2495503.3,4032379.3,4253353.5,0,1297467.6,0,1215012.1
334.8543494,0,0,0,0,0,0,0,0,0,3362925.3,0,0,0,0,0,0,0,0,0,0,0,0
334.8566644,0,1321399.3,0,0,0,0,0,0,1454969.9,1657709.9,0,0,0,0,0,0,0,0,0,0,0,0
334.8621605,7897445,0,0,0,0,9699895,8707309,11782754,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334.8634513,150700384,123338680,82081440,81590792,133139200,177537584,171932912,258247264,226526848,219514480,183829760,47850228,48250824,34799140,56803392,61933584,54839164,48506540,70239976,22856126,88461576,41476136
334.8686203,0,0,0,0,0,0,0,7778915,0,0,6857991.5,2113780,0,0,4201538.5,0,5752703,5355180.5,0,1370046.4,0,0
334.8687942,0,0,0,0,0,0,0,0,0,9852529,0,0,0,0,0,0,0,0,0,0,0,0
334.8792831,4329833,0,3952291,4510219,4385542.5,0,3420401,0,4107903.5,0,0,3826422.5,3632076.3,3550758.8,2336069,3566101.3,2495874,2210478.8,8535784,2457536.5,3936522.5,3883049.8
335.0046908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450540,0
335.040757,0,0,0,0,0,0,0,0,0,0,0,0,0,1179975.4,0,1898556.6,0,0,0,0,2320949.8,0
335.041042,0,0,0,0,0,0,0,0,0,0,0,1243292.1,0,0,0,0,0,0,1574413,0,0,0
335.0709102,1188244.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335.0772581,1903510.1,0,0,0,1989429.3,0,1353242.6,2519701.5,1817776.4,1835693.4,1242930.3,1919268.6,1658868.6,1516366.8,2503282.3,2342469.5,1856950.6,1994201.6,2131221.3,0,2598719.5,1764950.5
335.0883675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292951.9,0,0,0
335.1135731,3021214.5,2004465.3,1788631,2023996.3,2567485.8,2138226.3,1896226.4,2823326.5,2804409.3,0,1655865.9,3624749.3,3191804,2905174,3044986.8,3816526.3,2538944.3,3289825.5,0,2749934,3501897,3731550.8
335.1138255,0,0,0,0,0,0,0,0,0,2959544,0,0,0,0,0,0,0,0,3473693.8,0,0,0
335.1155544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9183006,0,0,0
335.1234265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3510559.8,0,0,0
335.123753,0,1159923.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335.1259044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1938720.4,0,0,0
335.1499888,1586342.8,0,1692895.1,2132036,2423622.3,0,0,2641063.3,2059458.4,2110146.5,1428289.3,2622517.8,2456579.5,1776221.4,2464387,3078743.3,0,0,2195238,2134005,0,2263143
335.1501933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2483146,2956009.5,0,0,1773394.9,0
335.1863733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195360.1,0,0,0,0,0,0
335.1867228,0,0,0,0,0,0,0,0,0,0,0,0,0,1266020.8,0,0,0,0,0,0,0,0
335.1895714,0,0,0,0,0,0,0,1707952.9,0,0,0,0,0,0,0,0,0,0,0,4439037,0,0
335.1897978,0,0,0,0,0,0,0,0,4289228.5,0,0,0,0,0,0,0,0,0,0,0,0,0
335.2225884,1217591.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335.686329,0,0,0,0,0,0,0,0,0,1155934.1,0,0,0,0,0,0,0,0,0,0,0,0
335.8359171,0,0,0,0,0,0,1435068.1,3579727.5,3743086.3,4142985.8,2995150.8,1666263.1,0,0,1918754.4,1397759.4,3321985.8,2772863.3,0,0,0,0
335.8630264,17109578,13885595,10940288,12450524,13534190,19927842,17849794,23673686,20178806,19449746,19387860,6582237.5,5999766,4932333.5,7893288.5,7543046,6671497,6414213,8732617,3380353.8,9595409,5608713
335.8685898,0,0,0,0,0,0,0,0,0,1259155.4,0,0,0,0,0,0,0,0,0,0,0,0
335.9020043,2210387,0,3191176.5,2709220.3,2642679.3,2998059.3,3610058.3,2561376,0,2208669.3,2575836.3,1942502.9,1990302.1,1952501.6,2065969.9,1335055.5,2630291.5,1826701.6,1203921.6,0,0,2259729.8
335.902221,0,2682532.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335.9178155,1153622.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335.944265,0,0,0,1173101.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335.9486674,1321309.6,1418670.9,1619091,1763310.4,2889218.3,1543734.1,1526740.4,1833579.5,0,0,1393893.9,2835442,2075303.9,1876735.3,1761340.9,2699547,1559456.1,2295704,1639900.3,1831570.8,1544231.4,2439452.5
335.9488852,0,0,0,0,0,0,0,0,0,1274282.9,0,0,0,0,0,0,0,0,0,0,0,0
336.0306066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483837.1,0
336.1167339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245124.6,0,0,0,0,0,0
336.1189241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799683.1,0,0,0
336.3271013,0,0,0,0,0,0,0,0,0,0,1173300.3,0,0,0,0,0,0,0,0,0,0,0
336.7873151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165521.8,0,0,0,0
336.8164039,0,0,1151067,0,0,0,0,0,0,0,0,0,0,0,1668364,0,0,0,0,0,0,0
336.8166807,0,0,0,1230506.3,0,0,0,0,1170281.8,0,0,1554881.9,0,0,0,1696242.6,0,0,1265826.6,0,0,1699043.5
336.8168745,0,0,0,0,0,0,0,0,0,1256107.6,0,0,0,0,0,0,0,0,0,0,0,0
336.8193093,0,0,0,0,0,0,0,1180998.1,1471082.4,0,0,0,0,0,0,0,1757068.5,1563480.9,0,0,0,0
336.8194945,0,0,0,0,0,0,0,0,0,1958572.4,0,0,0,0,0,0,0,0,0,0,0,0
336.8461595,0,0,0,0,0,0,0,0,1533041.5,0,0,1237961,1560419.8,0,1403667.3,2480634,1186451.9,0,0,1157192.6,0,1774826.3
336.8463907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262357.3,0
336.8505002,0,0,0,0,0,1321481.3,0,0,2355314.5,0,0,0,0,0,0,0,0,0,0,0,0,0
336.8507938,0,0,0,0,0,0,1857944.9,2763854,0,2453429.8,1846432.9,0,0,0,0,0,0,0,0,0,0,0
336.8555395,0,0,0,0,0,0,0,1337679.3,0,1177015.1,0,0,0,0,0,0,0,0,0,0,0,0
336.8584852,3255087.8,2309503,2488420.8,2445747.5,3226839.8,3562507.3,4143770.5,7552080,6089844.5,0,5053090.5,0,3640678.5,2916281.8,3776022.3,0,0,0,2998444.3,0,4711704.5,3804653.3
336.858707,0,0,0,0,0,0,0,0,0,5659832,0,4352204,0,0,0,6009341,3701655.3,3718241.8,0,2778699.3,0,0
336.8602649,9632560,7805311.5,7287909,6753204,8057048.5,12499980,10790555,12815440,10951797,0,11812515,4338380.5,4309863,2695098,4625942.5,4795389.5,4855191.5,3939426,5462188.5,0,5443353,3550189.5
336.8604957,0,0,0,0,0,0,0,0,0,11364537,0,0,0,0,0,0,0,0,0,0,0,0
336.8622588,0,0,0,0,0,1377292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.8624995,0,0,0,0,0,0,1249947.5,0,0,1345721.3,0,0,0,0,0,0,0,0,0,0,0,0
336.8650091,2503473.3,3076480.8,4236390.5,4615093,5633241.5,4325388.5,4573852,3974225.8,0,2047930,3203747.8,1830605.6,2275175.8,2166715,0,2306046.8,0,0,3070637.8,0,2793754.3,1858030.6
336.8652653,0,0,0,0,0,0,0,0,3043446.5,0,0,0,0,0,0,0,0,1153379.1,0,0,0,0
336.8677374,2461490,2523521.3,1903207,1289653.4,0,2575885.3,2768028.8,2785618.5,2967671,0,2626724.5,1211598.3,0,0,0,1318911.4,0,1589859.8,1382958.3,0,1199962.9,1286895.3
336.8679947,0,0,0,0,1785818.1,0,0,0,0,2833082.8,0,0,0,0,0,0,0,0,0,0,0,0
336.8907044,1807415.3,1738374.5,1727084.4,1770938.5,1865567.5,2248722.8,1662881.8,1643864.3,0,0,1470121.1,1299923.8,1478509.1,0,1584926,0,0,1332584.9,1658035.6,0,0,1879028.5
336.8939157,0,1266311.3,0,0,0,0,0,0,0,0,0,2660052.5,0,0,2330142.8,1317126,2860448.8,2919529.5,0,0,0,1395189.3
336.8941439,1192248.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.8966256,0,0,0,0,0,1185300.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.8984089,8040249,12280200,11806830,11645884,11654369,13564948,12191395,9473114,5878911,8923332,10124971,8348885.5,8368495,7858114,9253408,4439559,8362402,7015530.5,4570293.5,1965651.4,4333347,9693686
336.9041443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169643.9,0,0,0,0
336.9450678,4719428,6114707,5988473,7744454.5,12731628,5081119.5,3585709.8,7245926,5080203,4751570,3746484.5,10947809,9073017,8183755.5,6965803,8954387,6983087,9775221,6273216,7705437,6217519.5,11170305
337.0200967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2198851,0
