,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,kmass,kdefect,NOSC,GFE,AI,AI_Mod,DBE,DBE_O,DBE_AI,ElComposition,bs1_class,bs2_class,bs3_class
271.1187013,13,20,6,0,0,0,0,0,CHO,Protein,272.1259778,0.038810532,1,C13H20O6,0.461538461538462,1.53846153846154,0,0,NA,270.815967736066,0.184032263933545,-0.615384615384615,77.8384615384615,0,0.1,4,-2,-2,CHO,Protein,Protein,Other
271.1676309,0,0,0,0,0,0,0,0,,None,272.1749073,0,1,NA,NA,NA,NA,NA,NA,270.864842700838,0.135157299162017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271.1913631,15,28,4,0,0,0,0,0,CHO,Lipid,272.1986396,0.440132695,1,C15H28O4,0.266666666666667,1.86666666666667,0,0,NA,270.888548401251,0.111451598748545,-1.33333333333333,98.3,0,0,2,-2,-2,CHO,Lipid,Lipid,Other
271.1915683,15,28,4,0,0,0,0,0,CHO,Lipid,272.1988448,-0.313654125,1,C15H28O4,0.266666666666667,1.86666666666667,0,0,NA,270.888753372123,0.11124662787671,-1.33333333333333,98.3,0,0,2,-2,-2,CHO,Lipid,Lipid,Other
271.2076499,0,0,0,0,0,0,0,0,,None,272.2149263,0,0,NA,NA,NA,NA,NA,NA,270.904817015265,0.0951829847349472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271.2278585,16,32,3,0,0,0,0,0,CHO,Lipid,272.2351349,0.0366306,1,C16H32O3,0.1875,2,0,0,NA,270.925003050162,0.0749969498381802,-1.625,106.6125,0,0,1,-2,-2,CHO,Lipid,Lipid,Other
271.2280398,0,0,0,0,0,0,0,0,,None,272.2353163,0,0,NA,NA,NA,NA,NA,NA,270.925184147721,0.0748158522794711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271.92489,0,0,0,0,0,0,0,0,,None,272.9321665,0,0,NA,NA,NA,NA,NA,NA,271.621256238562,0.378743761438102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271.9436098,0,0,0,0,0,0,0,0,,None,272.9508862,0,0,NA,NA,NA,NA,NA,NA,271.639955135866,0.360044864134068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271.9440316,7,3,5,3,0,2,0,0,CHONS,ConHC,272.951308,0.37947847,1,C7H3N3O5S2,0.714285714285714,0.428571428571429,0.428571428571429,0,NA,271.64037646488,0.359623535119681,2.85714285714286,-21.1285714285714,0,0,8,3,-2,CHNOS,Other,Cond Hydrocarbon,Other
271.9485185,0,0,0,0,0,0,0,0,,None,272.955795,0,0,NA,NA,NA,NA,NA,NA,271.644858354768,0.355141645232322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271.9948511,11,3,6,3,0,0,0,0,CHON,ConHC,273.0021276,0.209790089,1,C11H3N3O6,0.545454545454545,0.272727272727273,0.272727272727273,0,NA,271.691139219373,0.308860780627356,1.63636363636364,13.6636363636364,1.5,1.2,12,6,3,CHNO,Other,Cond Hydrocarbon,Other
272.1868154,14,27,4,1,0,0,0,0,CHON,Lipid,273.1940918,-0.305604955,1,C14H27NO4,0.285714285714286,1.92857142857143,0.0714285714285714,0,NA,271.88288917032,0.117110829679689,-1.14285714285714,92.8714285714286,0,0,2,-2,-3,CHNO,Lipid,Lipid,Other
272.1983421,0,0,0,0,0,0,0,0,,None,273.2056186,0,0,NA,NA,NA,NA,NA,NA,271.894402999504,0.105597000495891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.2531652,0,0,0,0,0,0,0,0,,None,273.2604417,0,0,NA,NA,NA,NA,NA,NA,271.949164883541,0.0508351164590977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.3944319,0,0,0,0,0,0,0,0,,None,273.4017084,0,0,NA,NA,NA,NA,NA,NA,272.090273843882,0.909726156118381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.3981685,0,0,0,0,0,0,0,0,,None,273.405445,0,0,NA,NA,NA,NA,NA,NA,272.094006271561,0.905993728439284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.3987385,0,0,0,0,0,0,0,0,,None,273.406015,0,0,NA,NA,NA,NA,NA,NA,272.094575635094,0.905424364906423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.4033315,0,0,0,0,0,0,0,0,,None,273.410608,0,0,NA,NA,NA,NA,NA,NA,272.099163506509,0.900836493491227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.6446877,0,0,0,0,0,0,0,0,,None,273.6519642,0,0,NA,NA,NA,NA,NA,NA,272.34025020602,0.659749793980268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.6897682,0,0,0,0,0,0,0,0,,None,273.6970447,0,0,NA,NA,NA,NA,NA,NA,272.385280368731,0.614719631269338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.8364739,0,0,0,0,0,0,0,0,,None,273.8437504,0,0,NA,NA,NA,NA,NA,NA,272.531822255835,0.468177744164564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.8885265,0,0,0,0,0,0,0,0,,None,273.8958029,0,0,NA,NA,NA,NA,NA,NA,272.583816733437,0.416183266562712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.9211696,0,0,0,0,0,0,0,0,,None,273.928446,0,0,NA,NA,NA,NA,NA,NA,272.61642338386,0.383576616139862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.9221409,0,0,0,0,0,0,0,0,,None,273.9294174,0,0,NA,NA,NA,NA,NA,NA,272.617393599298,0.382606400702116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.9222881,0,0,0,0,0,0,0,0,,None,273.9295645,0,0,NA,NA,NA,NA,NA,NA,272.617540634933,0.382459365066893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.9295241,0,0,0,0,0,0,0,0,,None,273.9368006,0,1,NA,NA,NA,NA,NA,NA,272.624768555151,0.375231444849192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.9364465,0,0,0,0,0,0,0,0,,None,273.943723,0,0,NA,NA,NA,NA,NA,NA,272.631683225537,0.368316774462869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.9367493,0,0,0,0,0,0,0,0,,None,273.9440258,0,2,NA,NA,NA,NA,NA,NA,272.631985687428,0.368014312572029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.9369219,0,0,0,0,0,0,0,0,,None,273.9441984,0,2,NA,NA,NA,NA,NA,NA,272.632158094701,0.36784190529869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.9399359,0,0,0,0,0,0,0,0,,None,273.9472124,0,0,NA,NA,NA,NA,NA,NA,272.635168729242,0.364831270758032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.9400823,0,0,0,0,0,0,0,0,,None,273.9473588,0,0,NA,NA,NA,NA,NA,NA,272.63531496577,0.364685034229637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.9410175,0,0,0,0,0,0,0,0,,None,273.948294,0,0,NA,NA,NA,NA,NA,NA,272.636249121518,0.363750878482278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.9448739,0,0,0,0,0,0,0,0,,None,273.9521504,0,0,NA,NA,NA,NA,NA,NA,272.640101215427,0.359898784572977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.9842935,0,0,0,0,0,0,0,0,,None,273.9915699,0,0,NA,NA,NA,NA,NA,NA,272.679476799149,0.320523200850516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.9911271,0,0,0,0,0,0,0,0,,None,273.9984036,0,1,NA,NA,NA,NA,NA,NA,272.686302768691,0.313697231309277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273.0380682,18,10,1,0,0,1,0,0,CHOS,ConHC,274.0453447,-0.398009104,1,C18H10OS,0.0555555555555556,0.555555555555556,0,0,NA,272.733191453839,0.266808546160917,-0.333333333333333,69.8,0.75,0.757575757575758,14,13,12,CHOS,Other,Cond Hydrocarbon,Other
273.0615129,11,14,8,0,0,0,0,0,CHO,Tannin,274.0687893,0.284909078,1,C11H14O8,0.727272727272727,1.27272727272727,0,0,NA,272.756609975278,0.243390024722373,0.181818181818182,55.1181818181818,0,0.142857142857143,5,-3,-3,CHO,Tannin,Tannin,Other
273.0617409,0,0,0,0,0,0,0,0,,None,274.0690174,0,0,NA,NA,NA,NA,NA,NA,272.756837720691,0.243162279309217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273.0980206,12,18,7,0,0,0,0,0,CHO,AminoSugar,274.105297,-0.160838665,1,C12H18O7,0.583333333333333,1.5,0,0,NA,272.793076910454,0.206923089546365,-0.333333333333333,69.8,0,0.0588235294117647,4,-3,-3,CHO,Amino Sugar,Amino Sugar,Other
273.1345129,0,0,0,0,0,0,0,0,,None,274.1417894,0,0,NA,NA,NA,NA,NA,NA,272.829528462825,0.170471537174535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273.2885395,0,0,0,0,0,0,0,0,,None,274.2958159,0,0,NA,NA,NA,NA,NA,NA,272.983383075348,0.0166169246521122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273.6260042,0,0,0,0,0,0,0,0,,None,274.6332806,0,0,NA,NA,NA,NA,NA,NA,273.320470959249,0.679529040750879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273.6518717,0,0,0,0,0,0,0,0,,None,274.6591482,0,0,NA,NA,NA,NA,NA,NA,273.346309575368,0.653690424632487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273.779055,0,0,0,0,0,0,0,0,,None,274.7863315,0,0,NA,NA,NA,NA,NA,NA,273.473350861359,0.52664913864146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273.7844851,0,0,0,0,0,0,0,0,,None,274.7917615,0,0,NA,NA,NA,NA,NA,NA,273.47877489806,0.521225101939649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273.9055052,0,0,0,0,0,0,0,0,,None,274.9127816,0,0,NA,NA,NA,NA,NA,NA,273.599659865936,0.400340134064436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274.0536811,6,17,5,3,0,2,0,0,CHONS,Other,275.0609576,0.016293773,1,C6H17N3O5S2,0.833333333333333,2.83333333333333,0.5,0,NA,273.747670311402,0.252329688598138,1,31.8,0,0,0,-5,-10,CHNOS,Other,Other,Other
274.2720585,0,0,0,0,0,0,0,0,,None,275.279335,0,0,NA,NA,NA,NA,NA,NA,273.965803869246,0.0341961307538554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274.3299386,0,0,0,0,0,0,0,0,,None,275.3372151,0,0,NA,NA,NA,NA,NA,NA,274.023619339809,0.976380660190614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274.5636445,0,0,0,0,0,0,0,0,,None,275.5709209,0,0,NA,NA,NA,NA,NA,NA,274.257064281714,0.742935718286333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274.8590188,0,0,0,0,0,0,0,0,,None,275.8662953,0,0,NA,NA,NA,NA,NA,NA,274.552108764132,0.447891235868497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274.8874977,0,0,0,0,0,0,0,0,,None,275.8947741,0,0,NA,NA,NA,NA,NA,NA,274.580555864337,0.419444135662673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274.8920506,0,0,0,0,0,0,0,0,,None,275.8993271,0,0,NA,NA,NA,NA,NA,NA,274.585103680529,0.414896319471438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274.8958022,0,0,0,0,0,0,0,0,,None,275.9030787,0,0,NA,NA,NA,NA,NA,NA,274.588851091458,0.41114890854152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274.8966474,0,0,0,0,0,0,0,0,,None,275.9039239,0,0,NA,NA,NA,NA,NA,NA,274.589695347701,0.410304652299374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274.9012172,0,0,0,0,0,0,0,0,,None,275.9084936,0,0,NA,NA,NA,NA,NA,NA,274.594260045021,0.405739954978912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274.901795,0,0,0,0,0,0,0,0,,None,275.9090715,0,0,NA,NA,NA,NA,NA,NA,274.594837199844,0.405162800155551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275.0196567,13,8,7,0,0,0,0,0,CHO,ConHC,276.0269332,0.251418153,2,C13H8O7,0.538461538461538,0.615384615384615,0,0,NA,274.712567294417,0.287432705582717,0.461538461538462,47.1461538461538,0.5,0.684210526315789,10,3,3,CHO,Cond Hydrocarbon,Cond Hydrocarbon,Other
275.0773444,11,16,8,0,0,0,0,0,CHO,Tannin,276.0846209,-0.374460771,1,C11H16O8,0.727272727272727,1.45454545454545,0,0,NA,274.770190579816,0.229809420183869,0,60.3,0,0,4,-4,-4,CHO,Other,Tannin,Other
275.0924007,15,16,5,0,0,0,0,0,CHO,Lignin,276.0996771,0.349470192,1,C15H16O5,0.333333333333333,1.06666666666667,0,0,NA,274.785230067817,0.214769932183003,-0.4,71.7,0.3,0.44,8,3,3,CHO,Lignin,Lignin,Other
275.1137203,12,20,7,0,0,0,0,0,CHO,AminoSugar,276.1209967,-0.339425987,1,C12H20O7,0.583333333333333,1.66666666666667,0,0,NA,274.806525862161,0.193474137838791,-0.5,74.55,0,0,3,-4,-4,CHO,Amino Sugar,Amino Sugar,Other
275.1651492,17,24,3,0,0,0,0,0,CHO,Lignin,276.1724257,0.430703709,1,C17H24O3,0.176470588235294,1.41176470588235,0,0,NA,274.857897336192,0.142102663807975,-1.05882352941176,90.4764705882353,0.214285714285714,0.290322580645161,6,3,3,CHO,Other,Lignin,Other
275.1653122,17,24,3,0,0,0,0,0,CHO,Lignin,276.1725886,-0.159348456,1,C17H24O3,0.176470588235294,1.41176470588235,0,0,NA,274.858060154185,0.141939845815216,-1.05882352941176,90.4764705882353,0.214285714285714,0.290322580645161,6,3,3,CHO,Other,Lignin,Other
275.2262609,0,0,0,0,0,0,0,0,,None,276.2335373,0,0,NA,NA,NA,NA,NA,NA,274.918940798322,0.0810592016781584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275.3770954,0,0,0,0,0,0,0,0,,None,276.3843718,0,0,NA,NA,NA,NA,NA,NA,275.069606875172,0.930393124828356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275.5364731,0,0,0,0,0,0,0,0,,None,276.5437496,0,0,NA,NA,NA,NA,NA,NA,275.228806612608,0.771193387391918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275.761793,0,0,0,0,0,0,0,0,,None,276.7690695,0,0,NA,NA,NA,NA,NA,NA,275.453874918395,0.546125081605226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275.8962373,0,0,0,0,0,0,0,0,,None,276.9035138,0,0,NA,NA,NA,NA,NA,NA,275.588169096688,0.411830903311682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275.9008872,0,0,0,0,0,0,0,0,,None,276.9081637,0,0,NA,NA,NA,NA,NA,NA,275.592813804568,0.407186195431564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275.9352652,0,0,0,0,0,0,0,0,,None,276.9425417,0,0,NA,NA,NA,NA,NA,NA,275.627153417787,0.372846582213469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275.9944748,0,0,0,0,0,0,0,0,,None,277.0017512,0,2,NA,NA,NA,NA,NA,NA,275.686296903818,0.313703096181825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.1457198,0,0,0,0,0,0,0,0,,None,277.1529963,0,0,NA,NA,NA,NA,NA,NA,275.8373730223,0.162626977699972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.3710954,0,0,0,0,0,0,0,0,,None,277.3783719,0,0,NA,NA,NA,NA,NA,NA,276.062496965892,0.937503034108317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.6113946,0,0,0,0,0,0,0,0,,None,277.6186711,0,0,NA,NA,NA,NA,NA,NA,276.302527845658,0.697472154341767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.6704758,0,0,0,0,0,0,0,0,,None,277.6777523,0,0,NA,NA,NA,NA,NA,NA,276.361543075063,0.638456924937486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.8472292,0,0,0,0,0,0,0,0,,None,277.8545056,0,0,NA,NA,NA,NA,NA,NA,276.538099110637,0.461900889362937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.8473704,0,0,0,0,0,0,0,0,,None,277.8546469,0,0,NA,NA,NA,NA,NA,NA,276.538240152972,0.461759847028191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.8903349,0,0,0,0,0,0,0,0,,None,277.8976114,0,0,NA,NA,NA,NA,NA,NA,276.581156678427,0.418843321572638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.8925309,0,0,0,0,0,0,0,0,,None,277.8998074,0,0,NA,NA,NA,NA,NA,NA,276.583350226354,0.416649773645929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.893519,0,0,0,0,0,0,0,0,,None,277.9007955,0,0,NA,NA,NA,NA,NA,NA,276.584337223033,0.415662776967167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.8957178,0,0,0,0,0,0,0,0,,None,277.9029942,0,0,NA,NA,NA,NA,NA,NA,276.586533567833,0.413466432166899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.9009153,0,0,0,0,0,0,0,0,,None,277.9081918,0,0,NA,NA,NA,NA,NA,NA,276.591725264258,0.408274735741827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.9291794,0,0,0,0,0,0,0,0,,None,277.9364558,0,0,NA,NA,NA,NA,NA,NA,276.619957804312,0.380042195688418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.9293782,0,0,0,0,0,0,0,0,,None,277.9366547,0,0,NA,NA,NA,NA,NA,NA,276.62015638233,0.379843617670304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.9316198,0,0,0,0,0,0,0,0,,None,277.9388963,0,1,NA,NA,NA,NA,NA,NA,276.622395479339,0.377604520660839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277.0234957,0,0,0,0,0,0,0,0,,None,278.0307722,0,0,NA,NA,NA,NA,NA,NA,276.714168789888,0.285831210111553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277.0353868,13,10,7,0,0,0,0,0,CHO,ConHC,278.0426632,-0.038009418,1,C13H10O7,0.538461538461538,0.769230769230769,0,0,NA,276.72604661218,0.273953387820029,0.307692307692307,51.5307692307692,0.333333333333333,0.578947368421053,9,2,2,CHO,Cond Hydrocarbon,Cond Hydrocarbon,Other
277.0727402,15,18,1,0,0,2,0,0,CHOS,UnsatHC,278.0800167,-0.395982448,1,C15H18OS2,0.0666666666666667,1.2,0,0,NA,276.76335830304,0.236641696960191,-0.8,83.1,0.333333333333333,0.36,7,6,4,CHOS,Unsat Hydrocarbon,Unsat Hydrocarbon,Other
277.0807794,0,0,0,0,0,0,0,0,,None,278.0880559,0,0,NA,NA,NA,NA,NA,NA,276.771388526397,0.228611473602768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277.1080405,15,18,5,0,0,0,0,0,CHO,Lignin,278.1153169,0.383869196,1,C15H18O5,0.333333333333333,1.2,0,0,NA,276.798619186409,0.201380813590504,-0.533333333333333,75.5,0.2,0.36,7,2,2,CHO,Lignin,Lignin,Other
277.1082748,15,18,5,0,0,0,0,0,CHO,Lignin,278.1155513,-0.458797265,1,C15H18O5,0.333333333333333,1.2,0,0,NA,276.798853224788,0.20114677521201,-0.533333333333333,75.5,0.2,0.36,7,2,2,CHO,Lignin,Lignin,Other
277.109124,0,0,0,0,0,0,0,0,,None,278.1164005,0,1,NA,NA,NA,NA,NA,NA,276.799701476564,0.200298523436288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277.144506,16,22,4,0,0,0,0,0,CHO,Lignin,278.1517825,0.095984333,1,C16H22O4,0.25,1.375,0,0,NA,276.835043968706,0.164956031293627,-0.875,85.2375,0.166666666666667,0.285714285714286,6,2,2,CHO,Other,Lignin,Other
277.1820508,0,0,0,0,0,0,0,0,,None,278.1893272,0,0,NA,NA,NA,NA,NA,NA,276.872546845847,0.127453154152704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277.3897468,0,0,0,0,0,0,0,0,,None,278.3970232,0,0,NA,NA,NA,NA,NA,NA,277.080010930638,0.919989069361748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277.3900644,0,0,0,0,0,0,0,0,,None,278.3973408,0,0,NA,NA,NA,NA,NA,NA,277.080328176003,0.919671823996737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277.4311607,0,0,0,0,0,0,0,0,,None,278.4384372,0,0,NA,NA,NA,NA,NA,NA,277.121378587508,0.878621412492464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277.8674539,0,0,0,0,0,0,0,0,,None,278.8747303,0,0,NA,NA,NA,NA,NA,NA,277.557184618623,0.442815381377272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277.888137,0,0,0,0,0,0,0,0,,None,278.8954135,0,0,NA,NA,NA,NA,NA,NA,277.577844623688,0.422155376311537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277.9296916,0,0,0,0,0,0,0,0,,None,278.9369681,0,0,NA,NA,NA,NA,NA,NA,277.619352823451,0.380647176549076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277.9311764,0,0,0,0,0,0,0,0,,None,278.9384529,0,0,NA,NA,NA,NA,NA,NA,277.62083596551,0.379164034490032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277.9455971,0,0,0,0,0,0,0,0,,None,278.9528736,0,0,NA,NA,NA,NA,NA,NA,277.635240563228,0.364759436772488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277.945787,0,0,0,0,0,0,0,0,,None,278.9530635,0,0,NA,NA,NA,NA,NA,NA,277.635430251183,0.364569748816507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278.0269519,0,0,0,0,0,0,0,0,,None,279.0342283,0,1,NA,NA,NA,NA,NA,NA,277.716504521731,0.283495478269003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278.1708285,0,0,0,0,0,0,0,0,,None,279.178105,0,0,NA,NA,NA,NA,NA,NA,277.860220467834,0.13977953216579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278.2815508,0,0,0,0,0,0,0,0,,None,279.2888273,0,0,NA,NA,NA,NA,NA,NA,277.970819134325,0.0291808656751869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278.3676283,0,0,0,0,0,0,0,0,,None,279.3749048,0,0,NA,NA,NA,NA,NA,NA,278.056800519419,0.943199480580688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278.3678817,0,0,0,0,0,0,0,0,,None,279.3751582,0,0,NA,NA,NA,NA,NA,NA,278.057053636471,0.942946363529359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278.7613967,0,0,0,0,0,0,0,0,,None,279.7686732,0,0,NA,NA,NA,NA,NA,NA,278.450129234106,0.5498707658939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278.8652455,0,0,0,0,0,0,0,0,,None,279.8725219,0,0,NA,NA,NA,NA,NA,NA,278.553862075608,0.446137924391678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278.8662237,0,0,0,0,0,0,0,0,,None,279.8735002,0,0,NA,NA,NA,NA,NA,NA,278.554839183341,0.445160816658529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278.8663807,0,0,0,0,0,0,0,0,,None,279.8736571,0,0,NA,NA,NA,NA,NA,NA,278.554996008034,0.445003991966132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278.8695914,0,0,0,0,0,0,0,0,,None,279.8768679,0,0,NA,NA,NA,NA,NA,NA,278.558203122938,0.441796877062473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278.8891502,0,0,0,0,0,0,0,0,,None,279.8964266,0,0,NA,NA,NA,NA,NA,NA,278.577740083407,0.422259916593248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278.911127,0,0,0,0,0,0,0,0,,None,279.9184035,0,1,NA,NA,NA,NA,NA,NA,278.599692343916,0.400307656084465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278.922584,0,0,0,0,0,0,0,0,,None,279.9298605,0,0,NA,NA,NA,NA,NA,NA,278.611136550927,0.388863449073028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278.9419976,0,0,0,0,0,0,0,0,,None,279.9492741,0,0,NA,NA,NA,NA,NA,NA,278.630528473528,0.369471526472239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279.0147096,12,8,8,0,0,0,0,0,CHO,ConHC,280.021986,-0.245673815,1,C12H8O8,0.666666666666667,0.666666666666667,0,0,NA,278.703159282659,0.296840717340956,0.666666666666667,41.3,0.25,0.625,9,1,1,CHO,Cond Hydrocarbon,Cond Hydrocarbon,Other
279.0390748,0,0,0,0,0,0,0,0,,None,280.0463513,0,0,NA,NA,NA,NA,NA,NA,278.727497276259,0.272502723741013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279.0394455,0,0,0,0,0,0,0,0,,None,280.046722,0,0,NA,NA,NA,NA,NA,NA,278.727867562332,0.272132437667892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279.051011,13,12,7,0,0,0,0,0,CHO,Lignin,280.0582875,0.054441037,1,C13H12O7,0.538461538461538,0.923076923076923,0,0,NA,278.739420148191,0.260579851808529,0.153846153846154,55.9153846153846,0.166666666666667,0.473684210526316,8,1,1,CHO,Lignin,Lignin,Other
279.05122,0,0,0,0,0,0,0,0,,None,280.0584964,0,1,NA,NA,NA,NA,NA,NA,278.73962891482,0.26037108517977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279.0818401,0,0,0,0,0,0,0,0,,None,280.0891166,0,0,NA,NA,NA,NA,NA,NA,278.770214824143,0.229785175856989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279.0869934,0,0,0,0,0,0,0,0,,None,280.0942698,0,0,NA,NA,NA,NA,NA,NA,278.775362369922,0.224637630077837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279.0874119,14,16,6,0,0,0,0,0,CHO,Lignin,280.0946884,-0.00045713,1,C14H16O6,0.428571428571429,1.14285714285714,0,0,NA,278.775780402621,0.224219597378635,-0.285714285714286,68.4428571428571,0.125,0.363636363636364,7,1,1,CHO,Lignin,Lignin,Other
279.0876195,0,0,0,0,0,0,0,0,,None,280.094896,0,1,NA,NA,NA,NA,NA,NA,278.775987770813,0.224012229186656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
